timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
1731688506.9125063,0.08874020643723846,1.0834242246556807,0.26308451058189575,0.06666666666666667,0.0,-0.0
1731688506.9283338,0.07874020643723867,1.0634242246556806,0.2628045319424259,0.06666666666666667,0.0,-0.0
1731688506.9481814,0.072330011719977,0.9229978363545266,0.283039345461099,0.06666666666666667,0.0,-0.0
1731688506.9731798,0.06233001171997721,0.9319978363545266,0.32270255180704993,0.06666666666666667,0.0,-0.0
1731688507.0033028,0.072330011719977,0.7613110074298692,0.28304111435824664,0.06666666666666667,0.0,-0.0
1731688507.0180173,0.05889666695112439,0.7613110074298692,0.22517977606346373,0.06666666666666667,0.0,-0.0
1731688507.033454,0.0488966669511246,0.7523110074298693,0.24484289812656157,0.06666666666666667,0.0,-0.0
1731688507.0625358,0.048444264057630804,0.5714157307432791,0.36086231476058317,0.06666666666666667,0.0,-0.0
1731688507.0776455,0.03844426405763102,0.5614157307432791,0.20491713198084205,0.06666666666666667,0.0,-0.0
1731688507.086978,0.048444264057630804,0.4293640626515345,0.18528241192124084,0.06666666666666667,0.0,-0.0
1731688507.118891,0.048444264057630804,0.4393640626515345,0.3608693001014461,0.06666666666666667,0.0,-0.0
1731688507.1369245,0.04097598694267113,0.3903640626515345,0.4007754928836727,0.06666666666666667,0.0,-0.0
1731688507.1534655,0.03097598694267134,0.3903640626515345,0.16499848713459653,0.06666666666666667,0.0,-0.0
1731688507.1817217,0.03097598694267134,0.24820810714975128,0.14704257701998968,0.06666666666666667,0.0,-0.0
1731688507.1984003,0.04097598694267113,0.22920810714975126,0.3808191307932655,0.06666666666666667,0.0,-0.0
1731688507.213005,0.04097598694267113,0.21920810714975125,0.4007754928836727,0.06666666666666667,0.0,-0.0
1731688507.2433865,0.03649411051580209,0.2582081071497513,0.16533392550382608,0.06666666666666667,0.0,-0.0
1731688507.2578993,0.026494110515802305,0.23920810714975127,0.20492075111931773,0.06666666666666667,0.0,-0.0
1731688507.2647593,0.03649411051580209,0.20920810714975127,0.36086009595485585,0.06666666666666667,0.0,-0.0
1731688507.3022187,0.03649411051580209,0.068,0.3229478777027944,0.06666666666666667,0.0,-0.0
1731688507.318506,0.026494110515802305,0.058,0.2049187855688701,0.06666666666666667,0.0,-0.0
1731688507.3423254,0.026494110515802305,0.048,0.22487787242628388,0.06666666666666667,0.0,-0.0
1731688507.3549666,0.03649411051580209,0.077,0.36086527884354613,0.06666666666666667,0.0,-0.0
1731688507.3665216,0.04649411051580188,0.097,0.26336969551313727,0.06666666666666667,0.0,-0.0
1731688507.3881645,0.025000000000000355,0.058,0.22487947158810773,0.06666666666666667,0.0,-0.0
1731688507.4175053,0.025000000000000355,0.028,0.2827669572165442,0.06666666666666667,0.0,-0.0
1731688507.43315,0.03500000000000014,0.058,0.28303763752653177,0.06666666666666667,0.0,-0.0
1731688507.451316,0.03500000000000014,0.087,0.24513352555004997,0.06666666666666667,0.0,-0.0
1731688507.480818,0.03500000000000014,0.097,0.3029994611755692,0.06666666666666667,0.0,-0.0
