timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
1730903107.4030907,-6.696024013057329,-0.7643640626515344,-8.542381726171941,0.1,0.1,-0.16666666666666666
1730903107.4164915,-6.42202401305733,-0.6022081071497513,-8.143155304395206,0.13333333333333333,0.13333333333333333,-0.23333333333333334
1730903107.435321,-6.3355557359423695,-0.6563640626515346,-7.930213360539556,0.13333333333333333,0.1,-0.26666666666666666
1730903107.4643497,-6.561103333048877,-0.4503640626515345,-7.840916902380799,0.16666666666666666,0.1,-0.26666666666666666
1730903107.4775062,-6.708103333048877,-0.27920810714975125,-8.014382390982194,0.13333333333333333,0.13333333333333333,-0.3
1730903107.5067835,-6.733669988280024,-0.32820810714975124,-8.223477037323653,0.13333333333333333,0.2,-0.4666666666666667
1730903107.5208356,-6.517669988280024,-0.206,-8.083641868614281,0.13333333333333333,0.3,-0.7
1730903107.5364735,-6.187259793562762,-0.235,-8.174164078157675,0.06666666666666667,0.23333333333333334,-0.8333333333333334
1730903107.5519872,-6.187877747601371,-0.177,-8.193835110124796,0.1,0.26666666666666666,-0.7
1730903107.583155,-6.120222621238303,-0.206,-8.39800193619219,0.1,0.3,-0.6666666666666666
1730903107.5997722,-5.97496405704976,0.11220810714975127,-8.15671569109668,0.16666666666666666,0.36666666666666664,-0.8
1730903107.617159,-5.698762669621584,0.16536406265153453,-8.202782302132052,0.16666666666666666,0.3,-0.9666666666666667
1730903107.6425269,-5.664627963198634,0.3364157307432791,-8.316186158576729,0.13333333333333333,0.16666666666666666,-1.1333333333333333
1730903107.658033,-5.753601074767525,0.5373110074298693,-8.45444771988735,0.13333333333333333,0.06666666666666667,-1.2
1730903107.6706452,-5.6853496559973795,0.6879978363545266,-8.656166223953756,0.1,-0.03333333333333333,-1.1666666666666667
1730903107.7014992,-5.829864424855458,1.0344242246556805,-8.809129131236512,0.1,-0.1,-1.1333333333333333
1730903107.7180471,-5.912537226629299,1.1814242246556805,-8.555551830441013,0.2,-0.1,-1.1
1730903107.7330549,-5.914384609909762,1.5012881204182422,-8.520181708802918,0.23333333333333334,-0.2,-1.1
1730903107.7661912,-6.228384609909762,1.739622102044665,-8.607677778778688,0.26666666666666666,-0.3333333333333333,-1.1
1730903107.7769995,-6.424384609909762,1.9084886229125868,-9.037836484724567,0.26666666666666666,-0.4,-1.0
1730903107.790776,-6.620384609909762,1.8884886229125868,-8.941893560054462,0.36666666666666664,-0.4,-0.9333333333333333
1730903107.8216972,-6.707423983937549,1.9688362446439045,-9.023571633635266,0.43333333333333335,-0.43333333333333335,-0.9
1730903107.8270595,-6.9334239839375496,2.097613686922219,-8.984109269525598,0.4666666666666667,-0.43333333333333335,-0.9
1730903107.8508875,-6.9624239839375495,1.9907698431133156,-9.23720626605252,0.43333333333333335,-0.4666666666666667,-0.9
1730903107.8819842,-7.2764239839375495,1.9227698431133156,-9.147649991923062,0.43333333333333335,-0.5,-0.9666666666666667
1730903107.8937933,-7.2926736133001855,1.7752537958327408,-8.953539680829588,0.4666666666666667,-0.4,-1.0666666666666667
1730903107.927718,-7.194673613300186,1.6370148324557285,-8.712861960236035,0.5333333333333333,-0.23333333333333334,-1.2666666666666666
1730903107.9429195,-7.056673613300186,1.694002460564762,-8.472682919788697,0.5333333333333333,-0.1,-1.3666666666666667
1730903107.9569902,-6.893152612368439,1.819166423330048,-8.622507443128951,0.43333333333333335,-0.06666666666666667,-1.2666666666666666
1730903107.9719727,-6.874152612368439,1.9134567148182342,-8.820622621387448,0.4,-0.03333333333333333,-1.1333333333333333
1730903108.0170789,-6.726152612368439,2.0068235952247075,-8.892647393144289,0.4,0.0,-1.1
1730903108.0207014,-6.402880939473914,2.16821760602481,-9.010922537434189,0.4666666666666667,0.06666666666666667,-1.0666666666666667
1730903108.031723,-5.8718793908295375,2.279589585039396,-8.840059859782889,0.4666666666666667,0.1,-1.0333333333333334
1730903108.063396,-5.652774002287889,2.664890681410097,-8.69233461276074,0.3,0.03333333333333333,-0.9
1730903108.0786946,-5.286019327037474,3.107072370479776,-8.946771862321624,0.13333333333333333,-0.03333333333333333,-0.7333333333333333
1730903108.0936353,-4.917709211125345,3.470072370479776,-9.292718844828068,0.2,-0.03333333333333333,-0.5
1730903108.1196818,-4.662709211125344,3.7840864685736,-9.218604445602667,0.5333333333333333,0.0,-0.26666666666666666
1730903108.1369464,-4.701709211125344,3.8430864685736004,-8.978951516094211,0.6666666666666666,-0.1,-0.06666666666666667
1730903108.1519833,-4.750709211125344,3.627072370479776,-9.070119498213758,0.5,-0.3333333333333333,-0.0
1730903108.1936557,-4.613709211125345,3.598072370479776,-9.257779844110738,0.36666666666666664,-0.4,-0.0
1730903108.2132235,-4.335019327037474,3.7740723704797756,-9.210833348881538,0.5,-0.4,-0.0
1730903108.2265885,-3.491019327037474,3.715072370479776,-8.829685213730736,0.8666666666666667,-0.8333333333333334,-0.0
1730903108.243194,-3.6707158859460733,3.360890681410097,-8.478368231871785,0.8666666666666667,-1.0666666666666667,-0.0
1730903108.2573514,-3.926774002287889,3.203890681410097,-8.654870883797118,0.6666666666666666,-1.2666666666666666,-0.1
1730903108.3215477,-3.954169594194828,3.0568906814100973,-9.080396013339639,0.5,-1.4,-0.06666666666666667
1730903108.3379247,-3.880879390829538,3.409890681410097,-9.338502027079999,0.4666666666666667,-1.5333333333333334,0.06666666666666667
1730903108.3423831,-4.138152612368439,3.5535895850393957,-8.784817146756096,0.7333333333333333,-1.5666666666666667,0.43333333333333335
1730903108.3459406,-4.530423983937549,3.1982176060248104,-8.578803285287892,0.7666666666666667,-1.7333333333333334,0.7333333333333333
1730903108.362437,-4.9915372266292986,3.1882176060248106,-8.485225957807875,0.5333333333333333,-1.9,0.8666666666666667
1730903108.3837767,-5.077349655997379,3.2164567148182344,-8.282445566056937,0.23333333333333334,-1.9,1.1
1730903108.4028652,-4.87773235589576,3.632166423330048,-8.637155038385783,0.2,-1.7666666666666666,1.3666666666666667
