timestamp,accX,accY,accZ,Label
1732186502.8156526,0.4680359429502392,-0.6209978363545267,0.8544764656917336,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186502.830082,0.04703594295023983,-1.0863110074298694,0.8105992866212568,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186502.8448868,0.07603594295023974,-2.2043110074298693,0.8212994652893173,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186502.8815231,0.44977737876169677,-1.6804157307432792,0.8559802390726527,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186502.8973687,-0.3252226212383018,-1.327415730743279,0.7719033688433112,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186502.9034579,-0.1192226212383023,-0.8954157307432791,0.7904311966803443,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186502.95268,0.1067773787616968,-0.3374157307432791,0.8108695168606856,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.0018237,0.7147773787616973,-1.013415730743279,0.8330678992677825,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.0038545,0.5524702456451944,-0.14141573074327907,0.8507476125577731,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.0074334,0.2674702456451943,-0.5683640626515345,0.8530795913857152,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.011485,-0.06887774760136978,-1.1563640626515346,0.8038324541840887,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.0352557,0.010122252398630849,0.6956359373484655,0.04798122101161395,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.0563908,1.0491222523986306,-1.0973640626515344,0.8346397206978893,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.069975,0.07147024564519455,-1.347415730743279,0.8166418391011636,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.0862658,-0.3015297543548048,-0.611415730743279,0.7704647225490471,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.1131852,0.44447024564519566,-0.876415730743279,0.8624478721816764,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.1293359,-0.21252975435480437,-1.0234157307432792,0.7857486015615087,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.1447673,-1.3305297543548047,-1.494415730743279,0.5258001115845405,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.1742513,0.4634702456451958,-0.7333110074298693,0.843261904138063,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.1901624,0.05147024564519498,-1.8549978363545265,0.8220199282786274,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.2009914,0.27747024564519585,-0.8825382588044968,0.8443141368978966,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.234266,0.19847024564519522,-0.9542881204182421,0.829817720876125,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.2480261,0.10047024564519447,-1.5836221020446648,0.8173761080330328,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.2621965,0.30412225239863133,-1.9094886229125867,0.8338099248991421,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.2936394,1.2651222523986316,-1.7696221020446647,0.9786017833233485,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.3104148,0.22574020643723713,-0.8272881204182421,0.8254152822513119,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.3304403,-1.5392597935627617,-0.8104242246556806,0.6026768009807371,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.3406856,-1.810669988280024,0.5225757753443194,0.6925069106685172,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.3650885,1.298330011719976,0.31757577534431936,-0.4595540575756014,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.374837,-0.530103333048876,1.0094617411955034,0.8063511458902177,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.4107192,-0.1471033330488769,-1.0132881204182422,0.8068615413737688,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.427162,0.2393300117199768,-1.6855382588044967,0.814001898055581,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.4451382,-0.4086699882800229,0.00946174119550336,0.7957322531804545,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.4741719,0.6993300117199759,-1.6924242246556807,0.8266735766908992,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.5057805,0.17033001171997597,-1.5999978363545266,0.8224528578166362,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.507816,0.06233001171997721,0.0660021636454734,0.8134729513773797,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.533623,1.4717402064372376,-0.6263110074298692,0.8174525928375794,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.5495214,0.794740206437238,-0.7623110074298692,0.8456489347269258,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.5656364,0.6377402064372379,-0.6463110074298692,0.861287220730922,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.5953443,0.6477402064372377,-0.9429978363545266,0.848137374962691,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.6098473,0.28412225239863176,-0.12099783635452666,0.8208531394120817,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.6245599,0.13712225239863152,-0.7723110074298692,0.831266448790978,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.6552866,0.686122252398631,0.010688992570130673,0.8129844897068169,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.668791,0.5981222523986318,-0.2733110074298693,0.8473668435344396,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.6835315,0.3631222523986306,-1.0273110074298692,0.8612208624591688,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.7149737,0.1081222523986316,-0.6363110074298692,0.8171272086225168,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.7309995,0.3141222523986311,-0.6753110074298693,0.8317770192278569,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.7447114,0.13712225239863152,-0.37741573074327905,0.8157601342861843,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.7748375,0.22612225239863015,-0.12241573074327905,0.8173408560429087,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.7899537,0.24512225239863028,0.1815842692567209,0.8188409644642743,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.801653,0.21612225239863037,-0.7584157307432791,0.8290457965649976,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.83462,0.3921222523986305,-1.248415730743279,0.8406507714916742,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.8488367,0.07147024564519455,-0.7684157307432791,0.8113343012030844,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.8662472,0.3317773787616982,-1.1273640626515347,0.8548375987687689,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.8948214,-0.23622262123830318,-0.3913640626515345,0.7752144849113329,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.9097807,-0.315222621238302,0.4216359373484655,0.7715802482469829,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.9247565,0.22377737876169768,-0.7833640626515346,0.8305400119348512,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.972436,0.19477737876169776,-0.8133640626515345,0.8260959987829313,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.976478,-0.1872226212383019,-0.8033640626515346,0.7820748548609495,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186503.9842606,-0.364964057049761,-0.24536406265153451,0.7452358855461614,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.0153358,0.8310359429502405,-0.5973640626515345,0.8661519912244139,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.0319278,1.4190359429502397,-0.7643640626515344,0.8406114677239089,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.0508924,0.2130359429502402,-0.3423640626515345,0.8175412134331326,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.086085,0.1740359429502405,0.07863593734846547,0.8157082874878476,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.0899582,1.009237330378415,0.20563593734846553,0.8107914203495575,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.103819,0.5192373303784148,-0.4013640626515345,0.8649988100612325,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.1346812,0.2932373303784157,-0.8572081071497513,0.8352199431231175,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.1483204,-0.1677626696215846,0.06279189285024875,0.7748304377387629,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.1657577,-0.39276266962158424,-0.07420810714975126,0.7424723043405463,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.19558,0.53703594295024,-1.5052081071497514,0.8877115784988432,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.2099926,0.08603594295023953,-1.4362081071497512,0.8303569722290269,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.2271159,0.4000359429502396,-0.5932081071497513,0.8536718829518442,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.254938,-0.0319640570497608,-0.3772081071497513,0.803452841635462,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.286122,-0.44396405704975983,-1.1712081071497513,0.7493505068792985,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.2903867,0.9190359429502397,-0.8672081071497513,0.8642369852994382,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.3154612,0.3900359429502398,-0.22020810714975125,0.8373116801900795,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.3302374,0.30203594295023883,-0.045208107149751264,0.8402266384528252,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.3516598,0.09677737876169701,0.2987918928502487,0.8250580102056286,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.3755753,-0.07022262123830281,-0.6022081071497513,0.7981490245973353,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.3935568,0.7437773787616972,-1.0832081071497512,0.8527866435090975,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.4021306,0.04777737876169752,0.5047918928502488,0.8093659143182486,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.433047,0.28277737876169695,0.6127918928502487,0.8157903776768589,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.4484043,0.3854702456451946,0.4157918928502487,0.8442130388938318,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.4589534,0.8027773787616983,0.48479189285024876,0.819165760264314,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.4922001,-0.08922262123830293,0.12179189285024872,0.8099999999999995,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.5095396,0.4680359429502392,-0.9113640626515345,0.8215146726870777,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.5247524,-0.06096405704976071,0.0486359373484655,0.7943321401876606,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.5543635,1.4502373303784157,-0.6073640626515345,1.2797700415231983,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.561748,0.798372036801366,-0.8623640626515345,0.9783613061696688,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.578734,1.3554296644568407,-0.7543640626515344,1.0708606268535699,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.611204,0.914398925232474,-0.347415730743279,0.9834010451937143,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.6268325,-0.007601074767526583,-0.48541573074327904,0.7894500769296504,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.6441798,-0.6845703355431585,0.04458426925672099,0.6649476320721837,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.67572,-0.15457033554315913,-0.611415730743279,0.7648593359342466,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.6991134,-0.28257033554315925,-0.748415730743279,0.7453800783233713,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.7100365,-0.4395703355431593,-0.9493110074298693,0.7193719684561897,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.7328308,-0.6065703355431591,-0.48931100742986927,0.6922633219184589,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.7425854,-0.9076279631986335,0.054584269256720885,0.6224970769287295,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.7592523,-0.12362796319863456,-0.5524157307432791,0.7845807134964256,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.7929082,0.17037203680136592,-0.4654157307432791,0.8470317831364458,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.8104792,0.3822373303784161,-0.5873640626515345,0.8723667054564248,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.8253508,0.06823733037841606,-0.6363640626515346,0.8086632154842379,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.8510754,-0.4517626696215835,-0.29436406265153453,0.7344581830187153,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.900827,-0.03976266962158448,-0.37136406265153454,0.7925398032296003,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.903903,0.11723733037841555,-0.4164157307432791,0.819111171718381,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.922784,-0.13776266962158346,-0.5524157307432791,0.7809692295033903,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.9307754,-0.12776266962158367,-0.32841573074327907,0.7835753815472273,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.9442863,-0.47176266962158486,-0.35741573074327904,0.7237048534415049,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.9762185,-0.010762669621584564,-0.22536406265153452,0.8038016561702106,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.988495,0.7442373303784162,-0.3423640626515345,0.9469355472906131,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186504.9962652,0.9290359429502395,-0.48936406265153454,0.9690197673098166,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.0308228,0.2130359429502402,-0.059364062651534544,0.8422785253272826,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.0474699,0.13503594295023902,-0.24536406265153451,0.8206347870682578,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.0642629,0.25377737876169704,-0.30436406265153454,0.8300491748467351,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.093731,0.5470359429502398,-0.7012081071497513,0.864826383964332,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.1056266,0.7530359429502393,-0.6122081071497513,0.9018573680728756,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.1222987,0.30203594295023883,-0.28920810714975126,0.8421940318937848,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.1466873,0.11503594295023944,-0.2592081071497513,0.8146032920531949,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.1645167,0.05777737876169731,-0.35720810714975126,0.8094704235701111,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.1766818,0.04777737876169752,-0.2692081071497513,0.8081716468744109,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.212039,0.3027773787616983,-0.015208107149751265,0.8568733350699407,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.227166,0.2637773787616968,-0.24920810714975128,0.8490539033998439,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.2446055,0.29277737876169674,-0.5042081071497513,0.848757430378448,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.276094,0.439777378761697,-0.23020810714975126,0.8860637633588988,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.2888863,1.234777378761697,-1.1812081071497513,1.2166764912314831,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.3048553,1.2584702456451957,-1.1422081071497512,1.8725828936338638,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.3350074,1.1304702456451956,-0.8672081071497513,3.389377794329397,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.3500562,0.3241222523986309,-0.6712081071497513,5.371456247497283,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.3612087,0.16712225239863088,-0.17120810714975127,7.293300334448695,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.3761332,-0.3305297543548047,-1.6663640626515346,8.330674640241188,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.407875,0.2030359429502404,-3.837415730743279,9.719897254208881,"['acc. nulla', 'acc. nulla', 'avanti']"
1732186505.422831,0.9163720368013664,-5.5093110074298695,9.802998530745866,"['acc. nulla', 'acc. nulla', 'avanti']"
1732186505.437174,1.9343989252324736,-6.519311007429869,5.973739121513974,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.4701743,0.03239892523247434,-8.081997836354526,2.013743153465557,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.4780445,-2.9376279631986337,-8.640997836354526,-5.576265801931132,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.5085158,-0.9617626696215851,-8.28242422465568,-13.728088434293081,"['acc. nulla', 'acc. nulla', 'indietro']"
1732186505.5252495,1.9022373303784157,-6.471538258804497,-18.880088942389687,"['acc. nulla', 'acc. nulla', 'indietro']"
1732186505.5413806,0.4312373303784156,-4.696538258804496,-23.856995178700043,"['acc. nulla', 'acc. nulla', 'indietro']"
1732186505.5583856,-1.8659640570497604,-2.3625382588044967,-25.104156241405793,"['acc. nulla', 'acc. nulla', 'indietro']"
1732186505.5839994,-1.6002226212383022,-1.0695382588044966,-21.517723894643407,"['acc. nulla', 'acc. nulla', 'indietro']"
1732186505.6022108,0.017035942950240468,-0.039538258804496795,-14.833913706844076,"['acc. nulla', 'acc. nulla', 'indietro']"
1732186505.6256661,1.0960359429502393,1.2385757753443192,-7.641478812474027,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.641264,0.4702373303784153,2.0235757753443195,-2.9794952407960893,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.6606927,-0.26576266962158357,0.6215757753443194,-1.5501221580101032,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.693156,0.4212373303784158,0.6605757753443193,0.1958564285917218,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.706256,0.2152373303784163,0.7585757753443194,0.8224724460421562,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.7253366,0.08723733037841619,0.5915757753443194,0.8228834481590308,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.7496068,0.14623733037841546,0.3665757753443193,0.8264453644830325,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.7607358,0.4702373303784153,0.6840021636454733,0.87078337060348,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.7824082,0.18403594295024028,0.10157577534431939,0.825023274451585,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.8132687,0.5170359429502405,-0.13999783635452667,0.8476239382332464,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.827039,0.16403594295023893,-0.35599783635452664,0.8135861659129132,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.8389683,0.9100359429502394,-0.8169978363545266,0.8971198960337927,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.8764262,1.4012373303784162,-0.6599978363545267,0.9964151698327097,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.8888133,0.7152373303784163,-0.47399783635452664,0.9072651448862863,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.8998826,0.22303594295023998,-0.11099783635452665,0.8380976553340069,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.926471,-0.2479640570497601,-0.47399783635452664,0.7729239083478967,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.9493093,0.33323733037841485,-0.4403110074298693,0.8393233591598224,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
1732186505.9608557,0.6172373303784155,-0.3813110074298693,0.8793980474720959,"['acc. nulla', 'acc. nulla', 'acc. nulla']"
