timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
1731687602.6696854,12.44325379583274,0.8776221020446648,0.6758977528413705,0.0,-0.3,0.3333333333333333
1731687602.6853423,12.781166423330045,0.8876221020446649,0.8121093781094382,0.0,-0.36666666666666664,0.2
1731687602.7011857,12.667002460564762,1.0074886229125868,0.816092644378497,-0.03333333333333333,-0.43333333333333335,0.13333333333333333
1731687602.7485323,12.892002460564763,1.0464886229125867,0.827637207456886,-0.1,-0.4,0.16666666666666666
1731687602.7485323,12.47201483245573,1.2034886229125867,0.816940683741885,-0.1,-0.3333333333333333,0.3
1731687602.7825236,12.19825379583274,1.2814886229125868,0.8115757269428571,-0.03333333333333333,-0.3333333333333333,0.4
1731687602.7983773,12.011613686922217,1.6268362446439046,0.8181093833364467,-0.03333333333333333,-0.16666666666666666,0.5
1731687602.8141267,11.891488622912586,1.8908362446439044,0.8271588463867323,-0.16666666666666666,0.16666666666666666,0.6666666666666666
1731687602.8297997,11.751622102044667,2.5478362446439045,0.8302258433043876,-0.6666666666666666,0.8,0.9666666666666667
1731687602.858548,11.01428812041824,2.0876136869222193,0.8020960166789394,-1.4333333333333333,1.4666666666666666,1.1333333333333333
1731687602.8743017,10.987622102044666,1.7847698431133157,0.8024835423746624,-1.6,1.5666666666666667,0.8
1731687602.9039564,11.538488622912586,1.9800148324557285,0.1655129670868306,-1.4,0.8666666666666667,0.3333333333333333
1731687602.9168692,11.901488622912586,2.3291664233300478,-0.6858627588082049,-0.9666666666666667,0.0,0.13333333333333333
1731687602.9353383,12.048488622912586,2.3744567148182343,-0.5043951603838703,-0.4666666666666667,-0.6,0.16666666666666666
1731687602.9495974,11.803488622912585,2.840823595224707,-0.03702130139275295,-0.1,-0.8333333333333334,0.43333333333333335
1731687602.969742,10.33728812041824,2.860823595224707,0.8054609787585756,0.3333333333333333,-0.6333333333333333,0.5666666666666667
1731687602.9850917,10.295538258804497,3.5558235952247075,0.7852175646554465,0.6,-0.6333333333333333,0.4
1731687603.0130246,10.791424224655684,3.726456714818234,0.80962682968455,0.7,-0.7,0.4666666666666667
1731687603.02893,10.611997836354526,3.671166423330048,0.8095555240800001,0.7,-0.5666666666666667,0.5
1731687603.045393,10.32331100742987,3.691166423330048,0.8076787338185492,0.3333333333333333,-0.5333333333333333,0.4
1731687603.061969,9.74041573074328,3.605002460564762,0.8077324654167972,0.16666666666666666,-0.6666666666666666,0.5
1731687603.0950248,9.98620810714975,2.704002460564762,0.8100102299878347,0.16666666666666666,-0.6,0.6333333333333333
1731687603.1107635,9.600635937348464,2.078014832455729,0.8117114993456988,0.5666666666666667,-0.06666666666666667,0.4666666666666667
1731687603.1297147,8.748688992570129,2.8722537958327408,0.7770455143608903,0.8333333333333334,0.06666666666666667,0.1
1731687603.1748464,8.450002163645472,2.9017698431133154,0.770312533840569,0.7,-0.3,-0.1
1731687603.1768703,8.338575775344317,2.1956136869222194,0.7607862068019673,0.4666666666666667,-0.6333333333333333,-0.26666666666666666
1731687603.1837919,7.96971187958176,1.8028362446439046,0.7532639838277226,0.3333333333333333,-0.7666666666666667,-0.2
1731687603.247155,7.614377897955333,1.9298362446439046,0.7203604496128853,0.23333333333333334,-0.6666666666666666,-0.1
1731687603.247155,7.150511377087414,1.8694886229125867,0.6642600113117281,0.2,-0.6,-0.03333333333333333
