timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
1731684992.967689,-1.5548112198877222,-10.059908933497415,0.5550654988378003,1.7,-0.3,-0.7333333333333333
1731684992.9822578,0.7702907888746555,-9.677908933497417,0.8209626558095271,1.7666666666666666,-0.16666666666666666,-0.6
1731684993.0126405,4.046284114053927,-8.206908933497417,0.9118915306411672,1.6,0.4666666666666667,-0.4666666666666667
1731684993.0232596,6.801225997712111,-7.666908933497416,1.057224040163199,1.3666666666666667,1.1666666666666667,-0.5
1731684993.040319,9.41022599771211,-7.401908933497416,1.2193626408815021,0.7666666666666667,1.2666666666666666,-0.43333333333333335
1731684993.087689,10.852225997712111,-8.559908933497416,1.3414387100528413,-0.5666666666666667,1.2,0.06666666666666667
1731684993.088882,11.012980672962525,-7.244908933497416,0.694627620250506,-0.9,2.1,0.9333333333333333
1731684993.0920143,11.27364817670546,-7.11050798212774,-0.08436145914029158,-0.7666666666666667,2.933333333333333,1.0666666666666667
1731684993.130738,11.656543285181765,-6.411908933497416,-5.077419858978448,-0.7,3.2666666666666666,2.0
1731684993.1479256,11.842104013002825,-5.049908933497416,-9.373565005021034,-0.6,2.3333333333333335,3.1666666666666665
1731684993.1633232,11.479282476559968,-4.960784840603762,-8.656168601251977,-0.26666666666666666,0.7333333333333333,4.133333333333334
1731684993.192984,7.781828751619599,-3.480639072944708,-7.635380692207189,0.6,-0.13333333333333333,4.966666666666667
1731684993.2074678,3.31436092705529,-2.5629390743968763,-5.716752318597107,0.9666666666666667,-1.2666666666666666,5.7
1731684993.222327,-1.3717848406037607,-1.9267175234400327,-3.381648959021866,0.9,-2.533333333333333,6.066666666666666
1731684993.2502933,-4.64050798212774,-2.0728959869971746,-0.06336890510293047,0.43333333333333335,-3.466666666666667,5.966666666666667
1731684993.2653117,-6.380516030929588,-2.671456714818235,0.30045785386846946,-0.1,-3.2666666666666666,5.233333333333333
1731684993.2775843,-7.177086468573602,-2.3678585867649593,0.4659513901872767,-0.16666666666666666,-1.7666666666666666,3.7
1731684993.3251812,-8.047823595224706,-2.40335827154461,0.7294041266461597,0.1,-0.06666666666666667,1.8333333333333333
1731684993.3251812,-7.874014832455732,-2.3483518232945393,0.7899736646786495,0.4,0.9666666666666667,0.2
1731684993.3408582,-7.217253795832741,-2.9853518232945397,-0.3667669579122568,0.2,1.2,-1.0333333333333334
1731684993.3733609,-6.031769843113318,-4.005351823294539,-1.9163612975148694,-0.06666666666666667,0.9333333333333333,-1.4666666666666666
1731684993.3733609,-3.9622537958327406,-3.956351823294539,-3.5925126815136825,-0.16666666666666666,0.7333333333333333,-1.4666666666666666
1731684993.3894706,-2.9980024605647624,-4.11935827154461,-6.780398703461005,-0.1,0.4,-2.1
1731684993.4372396,-0.19821760602481175,-5.15388155447501,-8.863456868272356,0.0,-0.6,-2.966666666666667
